Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
68, b-SLICE,    2, 39.00,       4832, 0,4.32,31.861, 37.372, 39.064, 33.450,57, 0 ,3 6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.76%,  2.10%, 21.33%, 14.48%,  2.10%,  2.86%,  2.10%,  3.81%,  0.00%, 12.00%,  3.05%,  3.62%,  1.90%, 27.24%,  1.52%,  1.14%, 162896.39, 19175.59, 11380.79, 163939.30 , 16, 235, 97.51, 60, 150, 121.50, 59, 181, 135.01, 0.00%, 40.00%,0.00%, 16.00%, 0.00%, 4.00%, 20.00%, 0.00%, 20.00%, 0.00%, 48.58%,0.00%, 33.25%, 0.24%, 2.48%, 5.31%, 1.77%, 8.37%, 0.00%, 48.00%,0.00%, 22.00%, 0.00%, 7.00%, 11.00%, 2.00%, 10.00%, 0.00%, 44.64%,0.00%, 16.07%, 3.57%, 6.25%, 13.39%, 4.46%, 11.61%,0.00%, 0.0, 156.6, 33.4, 13.6, 77.7, 0.0, 1217.9, 2.770, 26
69, b-SLICE,    4, 39.00,       5904, 0,4.28,31.501, 37.365, 39.055, 33.179,56, 3 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.21%,  4.55%, 14.08%, 12.22%,  3.93%,  4.76%,  7.45%,  7.87%,  0.00%,  4.97%,  1.66%,  2.48%,  3.52%, 11.59%,  5.18%,  9.52%, 177051.15, 19211.47, 12296.21, 181060.53 , 16, 235, 97.00, 56, 153, 121.49, 62, 179, 135.03, 0.00%, 24.64%,0.00%, 42.03%, 1.45%, 1.45%, 14.49%, 5.80%, 10.14%, 0.00%, 33.76%,0.00%, 41.35%, 0.00%, 1.90%, 9.92%, 2.11%, 10.97%, 0.00%, 44.00%,0.00%, 24.00%, 1.33%, 8.67%, 10.00%, 2.00%, 10.00%, 0.00%, 43.94%,0.00%, 21.21%, 6.06%, 7.20%, 11.74%, 1.89%, 7.95%,0.00%, 0.0, 39.3, 38.8, 13.6, 87.4, 0.0, 1200.6, 2.637, 32
70, b-SLICE,    5, 39.00,       6224, 0,4.96,31.529, 37.415, 39.135, 33.216,56, 3 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.28%,  5.89%, 13.62%, 12.40%,  6.10%,  8.54%,  6.10%,  6.30%,  0.00%,  4.07%,  1.22%,  3.46%,  2.44%, 12.40%,  5.28%,  6.91%, 176031.74, 18938.09, 11921.30, 178817.31 , 16, 235, 96.85, 61, 151, 121.54, 53, 182, 135.09, 0.00%, 17.91%,0.00%, 38.81%, 0.00%, 11.19%, 17.16%, 2.99%, 11.94%, 0.00%, 33.89%,0.00%, 39.75%, 0.84%, 3.77%, 8.79%, 2.93%, 10.04%, 0.00%, 30.77%,0.00%, 26.92%, 1.92%, 6.25%, 18.75%, 2.88%, 12.50%, 0.00%, 45.54%,0.00%, 22.32%, 4.46%, 7.14%, 7.14%, 4.46%, 8.93%,0.00%, 0.0, 9.9, 38.9, 13.6, 89.3, 0.0, 1200.4, 2.733, 27
71, P-SLICE,   10, 37.00,      30328, 0,4.41,31.160, 37.278, 39.034, 32.909,52, 6 3 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.06%,  0.00%, 0.06%,  0.06%,  1.26%, 0.00%,  0.11%,  0.46%,  3.26%,  7.32%, 13.49%, 17.95%, 14.24%, 11.78%,  0.00%,  0.51%,  3.89%,  5.03%,  0.11%,  1.77%,  8.06%, 10.58%, 196289.67, 19525.04, 10692.20, 249784.04 , 16, 235, 95.16, 59, 157, 121.50, 57, 181, 135.06, 0.00%, 16.67%,0.00%, 16.67%, 0.00%, 25.00%, 16.67%, 8.33%, 16.67%, 0.00%, 15.69%,0.00%, 27.45%, 6.67%, 15.88%, 13.14%, 9.61%, 11.57%, 0.13%, 27.50%,0.00%, 20.13%, 10.92%, 8.03%, 16.05%, 4.34%, 12.89%, 3.19%, 36.30%,0.00%, 19.95%, 13.16%, 2.99%, 11.77%, 2.59%, 10.04%,0.00%, 0.0, 1.5, 60.6, 0.1, 196.7, 0.0, 1138.8, 3.674, 49
72, B-SLICE,    8, 38.00,       9504, 0,4.34,31.267, 37.326, 39.067, 33.000,55, 6 3 0 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.28%,  2.59%, 17.35%, 13.70%,  6.54%,  7.61%,  7.46%,  8.07%,  0.00%,  6.85%,  3.81%,  6.54%,  1.22%,  8.37%,  3.50%,  4.11%, 187183.94, 19293.82, 12422.58, 196225.70 , 16, 235, 95.71, 61, 151, 121.56, 76, 182, 135.09, 0.00%, 20.00%,0.00%, 35.00%, 2.50%, 5.00%, 20.00%, 1.25%, 16.25%, 0.00%, 29.94%,0.00%, 41.92%, 1.20%, 4.34%, 11.53%, 2.99%, 8.08%, 0.00%, 34.04%,0.00%, 26.24%, 4.26%, 7.45%, 13.83%, 4.26%, 9.93%, 0.00%, 40.70%,0.00%, 17.44%, 11.05%, 4.94%, 9.01%, 6.10%, 10.76%,0.00%, 0.0, 31.4, 45.1, 16.2, 98.1, 0.0, 1170.2, 2.704, 38
73, b-SLICE,    7, 39.00,       3264, 0,4.85,31.415, 37.437, 39.184, 33.139,57, 6 3 ,8 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.92%,  9.57%, 14.85%, 15.18%,  2.31%,  4.29%,  0.33%,  0.66%,  0.00%,  6.60%,  0.99%,  0.33%,  8.25%, 26.07%,  2.64%,  0.00%, 180417.27, 18796.16, 12432.34, 181299.32 , 16, 235, 96.33, 59, 151, 121.61, 58, 181, 135.16, 0.00%, 32.05%,0.00%, 30.77%, 0.00%, 4.49%, 9.62%, 4.49%, 18.59%, 0.00%, 45.00%,0.00%, 31.82%, 2.27%, 1.82%, 7.27%, 3.41%, 8.41%, 0.00%, 35.48%,0.00%, 22.58%, 0.00%, 4.84%, 14.52%, 6.45%, 16.13%, 0.00%, 25.00%,0.00%, 0.00%, 25.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 0.0, 53.4, 36.0, 16.8, 77.9, 0.0, 1215.3, 2.578, 54
74, b-SLICE,    9, 39.00,       3352, 0,5.48,31.146, 37.409, 39.103, 32.923,56, 8 6 3 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.13%, 10.87%, 10.14%, 13.41%,  2.54%,  4.71%,  0.72%,  2.17%,  0.00%,  4.71%,  2.17%,  2.90%,  8.70%, 18.12%,  3.26%,  1.45%, 192164.61, 19009.48, 12769.28, 193237.93 , 16, 235, 95.65, 61, 153, 121.55, 67, 183, 135.10, 0.00%, 25.81%,0.00%, 41.94%, 0.00%, 4.30%, 10.75%, 5.38%, 11.83%, 0.00%, 39.87%,0.00%, 36.08%, 0.63%, 4.11%, 8.54%, 3.16%, 7.59%, 0.00%, 42.86%,0.00%, 17.14%, 2.86%, 4.29%, 4.29%, 8.57%, 20.00%, 0.00%, 60.00%,0.00%, 10.00%, 0.00%, 5.00%, 5.00%, 5.00%, 15.00%,0.00%, 0.0, 48.0, 36.1, 16.8, 82.5, 0.0, 1189.1, 3.385, 44
75, P-SLICE,   14, 37.00,      32984, 0,4.81,30.950, 37.272, 38.989, 32.745,52, 10 8 6 3 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.23%,  0.00%,  0.75%, 0.00%,  0.00%,  0.46%,  3.46%,  8.82%, 12.51%, 15.80%, 16.55%, 12.63%,  0.00%,  0.75%,  3.11%,  4.27%,  0.00%,  1.79%,  8.30%, 10.55%, 205904.54, 19612.30, 11325.62, 269364.50 , 16, 235, 93.93, 60, 160, 121.48, 75, 181, 135.09, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 37.50%, 25.00%, 31.25%, 6.25%, 0.00%, 15.33%,0.00%, 25.09%, 6.27%, 17.42%, 12.89%, 9.06%, 13.94%, 0.00%, 28.74%,0.00%, 20.17%, 11.32%, 6.39%, 17.56%, 4.28%, 11.54%, 2.18%, 32.95%,0.00%, 20.77%, 16.03%, 2.76%, 11.47%, 2.88%, 10.96%,0.00%, 0.0, 46.5, 64.3, 16.8, 195.4, 0.0, 1136.2, 3.733, 35
76, B-SLICE,   12, 38.00,       8392, 0,4.55,31.037, 37.308, 39.034, 32.820,55, 10 8 3 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.82%,  4.23%, 15.87%, 10.58%,  5.29%,  6.17%,  9.17%,  6.88%,  0.00%,  5.29%,  1.41%,  5.82%,  2.47%, 13.76%,  6.00%,  4.23%, 197050.01, 19399.25, 13008.24, 205807.07 , 16, 235, 94.53, 59, 157, 121.50, 76, 183, 135.07, 0.00%, 25.93%,0.00%, 29.63%, 0.00%, 9.26%, 18.52%, 3.70%, 12.96%, 0.00%, 37.50%,0.00%, 39.24%, 2.43%, 3.82%, 9.38%, 1.56%, 6.08%, 0.00%, 39.25%,0.00%, 25.23%, 2.80%, 5.14%, 7.94%, 4.21%, 15.42%, 0.00%, 38.51%,0.00%, 25.00%, 10.14%, 5.07%, 6.42%, 4.39%, 10.47%,0.00%, 0.0, 53.9, 49.3, 19.8, 112.9, 0.0, 1185.8, 2.622, 21
77, b-SLICE,   11, 39.00,       3912, 0,5.38,31.162, 37.394, 39.091, 32.933,57, 10 8 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.14%,  9.94%, 10.90%, 10.58%,  4.49%,  4.17%,  3.53%,  3.85%,  0.00%,  1.92%,  2.88%,  2.56%,  6.73%, 15.71%,  5.45%,  4.17%, 191197.97, 19068.90, 13002.53, 193218.25 , 16, 235, 95.03, 60, 156, 121.55, 69, 180, 135.12, 0.00%, 22.58%,0.00%, 44.09%, 0.00%, 5.91%, 13.44%, 1.61%, 12.37%, 0.00%, 36.18%,0.00%, 41.45%, 0.66%, 1.97%, 9.21%, 1.97%, 8.55%, 0.00%, 49.06%,0.00%, 22.64%, 3.77%, 8.49%, 4.72%, 3.77%, 7.55%, 0.00%, 47.73%,0.00%, 15.91%, 9.09%, 3.41%, 3.41%, 4.55%, 15.91%,0.00%, 0.0, 57.3, 36.7, 17.5, 73.6, 0.0, 1231.3, 2.578, 27
78, b-SLICE,   13, 39.00,       3176, 0,5.20,30.974, 37.359, 39.059, 32.783,56, 12 10 8 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.23%, 13.26%, 12.50%,  9.47%,  3.41%,  5.30%,  1.89%,  1.52%,  0.00%,  5.30%,  2.27%,  1.14%, 12.88%, 16.67%,  2.65%,  1.52%, 199592.93, 19218.74, 13194.32, 201409.72 , 16, 235, 94.41, 59, 159, 121.56, 68, 182, 135.13, 0.00%, 35.42%,0.00%, 28.12%, 0.00%, 4.69%, 19.27%, 1.56%, 10.94%, 0.00%, 39.73%,0.00%, 42.47%, 0.68%, 2.05%, 8.22%, 2.05%, 4.79%, 0.00%, 36.11%,0.00%, 13.89%, 11.11%, 2.78%, 19.44%, 4.17%, 12.50%, 0.00%, 43.75%,0.00%, 12.50%, 18.75%, 0.00%, 0.00%, 6.25%, 18.75%,0.00%, 0.0, 38.5, 36.8, 17.5, 70.9, 0.0, 1186.7, 2.578, 28
79, P-SLICE,   18, 37.00,      33560, 0,4.40,30.784, 37.209, 38.988, 32.613,52, 14 12 10 8 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.11%,  0.06%,  0.72%, 0.00%,  0.11%,  0.45%,  4.29%,  7.64%, 12.99%, 10.70%, 17.73%, 12.82%,  0.00%,  0.50%,  3.68%,  5.46%,  0.06%,  1.56%,  8.08%, 13.04%, 213579.76, 19896.77, 11704.97, 272510.15 , 16, 235, 92.98, 62, 165, 121.53, 77, 182, 135.17, 0.00%, 9.09%,0.00%, 18.18%, 0.00%, 18.18%, 9.09%, 31.82%, 13.64%, 0.00%, 13.17%,0.00%, 24.91%, 13.17%, 16.19%, 14.06%, 8.36%, 10.14%, 0.00%, 33.18%,0.00%, 22.17%, 14.47%, 6.05%, 13.13%, 3.93%, 7.08%, 1.79%, 37.05%,0.00%, 18.75%, 16.74%, 2.96%, 10.77%, 2.51%, 9.43%,0.00%, 0.0, 36.9, 70.5, 17.5, 204.0, 0.0, 1148.6, 3.385, 54
80, B-SLICE,   16, 38.00,       7416, 0,4.47,30.867, 37.258, 39.000, 32.682,55, 14 12 8 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.17%,  3.44%, 11.78%, 13.95%,  3.99%,  7.61%,  6.88%,  9.42%,  0.00%,  5.43%,  2.90%,  3.80%,  2.54%, 14.13%,  5.43%,  4.53%, 205288.07, 19595.44, 13682.57, 211842.47 , 16, 235, 93.49, 58, 155, 121.47, 85, 180, 135.11, 0.00%, 25.00%,0.00%, 39.29%, 1.79%, 1.79%, 16.07%, 5.36%, 10.71%, 0.00%, 38.57%,0.00%, 32.50%, 1.43%, 3.39%, 11.25%, 2.14%, 10.71%, 0.00%, 41.82%,0.00%, 19.09%, 0.91%, 5.00%, 16.82%, 3.64%, 12.73%, 0.00%, 33.82%,0.00%, 16.18%, 11.76%, 7.35%, 13.24%, 6.25%, 11.40%,0.00%, 0.0, 56.7, 46.9, 22.9, 99.4, 0.0, 1194.4, 3.074, 33
81, b-SLICE,   15, 39.00,       3176, 0,5.39,30.931, 37.341, 39.049, 32.747,57, 14 12 ,16 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.59%, 10.74%, 12.96%, 10.00%,  2.59%,  6.67%,  0.74%,  2.96%,  0.00%,  7.78%,  2.96%,  0.74%, 11.85%, 13.70%,  0.74%,  2.96%, 201563.21, 19284.76, 13487.94, 202638.37 , 16, 235, 93.89, 61, 158, 121.54, 70, 182, 135.15, 0.00%, 33.68%,0.00%, 35.79%, 0.00%, 7.37%, 10.53%, 0.53%, 12.11%, 0.00%, 38.67%,0.00%, 43.33%, 0.00%, 3.33%, 8.67%, 1.00%, 5.00%, 0.00%, 28.57%,0.00%, 17.14%, 2.86%, 5.71%, 14.29%, 2.86%, 28.57%, 0.00%, 50.00%,0.00%, 10.00%, 0.00%, 17.50%, 2.50%, 2.50%, 17.50%,0.00%, 0.0, 63.4, 26.7, 11.5, 72.7, 0.0, 1234.5, 3.348, 39
82, b-SLICE,   17, 39.00,       3448, 0,4.79,30.782, 37.349, 39.063, 32.638,56, 16 14 12 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.07%, 11.11%, 15.19%, 11.11%,  2.96%,  3.33%,  1.11%,  1.11%,  0.00%,  6.30%,  2.59%,  1.48%,  9.26%, 15.19%,  2.96%,  2.22%, 208638.50, 19239.60, 13827.98, 210265.29 , 16, 235, 93.30, 59, 159, 121.49, 64, 181, 135.12, 0.00%, 26.88%,0.00%, 40.86%, 0.00%, 5.38%, 11.83%, 4.84%, 10.22%, 0.00%, 36.48%,0.00%, 44.65%, 0.00%, 1.57%, 9.12%, 1.57%, 6.60%, 0.00%, 46.88%,0.00%, 18.75%, 6.25%, 7.81%, 10.94%, 4.69%, 4.69%, 0.00%, 62.50%,0.00%, 12.50%, 6.25%, 0.00%, 6.25%, 3.12%, 9.38%,0.00%, 0.0, 44.6, 29.9, 11.5, 72.3, 0.0, 1195.5, 2.785, 40
83, P-SLICE,   22, 37.00,      32424, 0,4.44,30.640, 37.179, 38.946, 32.496,52, 18 16 14 12 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.06%, 0.06%,  0.06%,  1.06%, 0.00%,  0.12%,  0.12%,  4.96%,  8.51%, 13.89%, 14.72%, 14.48%, 13.00%,  0.00%,  0.83%,  4.31%,  3.72%,  0.00%,  2.13%,  7.33%, 10.64%, 219849.28, 20017.70, 12023.59, 273771.01 , 16, 235, 92.01, 58, 154, 121.47, 80, 180, 135.16, 0.00%, 0.00%,0.00%, 25.00%, 25.00%, 37.50%, 12.50%, 0.00%, 0.00%, 0.00%, 16.23%,0.00%, 25.97%, 11.04%, 12.18%, 14.12%, 9.58%, 10.88%, 0.15%, 28.89%,0.00%, 22.14%, 12.32%, 6.60%, 17.60%, 3.15%, 9.16%, 2.75%, 33.38%,0.00%, 19.51%, 14.15%, 3.50%, 12.98%, 2.34%, 11.40%,0.00%, 0.0, 43.0, 68.5, 11.5, 229.3, 0.0, 1129.9, 3.904, 41
84, B-SLICE,   20, 38.00,       8064, 0,4.42,30.743, 37.227, 38.979, 32.583,55, 18 16 12 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.55%,  4.92%, 15.66%, 14.57%,  3.10%,  6.38%,  6.01%,  9.29%,  0.00%,  6.74%,  4.74%,  4.01%,  2.55%,  9.84%,  3.46%,  6.19%, 210824.70, 19717.93, 13938.29, 217329.13 , 16, 235, 92.53, 62, 162, 121.47, 78, 180, 135.15, 0.00%, 25.45%,0.00%, 20.00%, 5.45%, 4.55%, 22.73%, 3.64%, 18.18%, 0.00%, 31.71%,0.00%, 36.59%, 3.83%, 4.18%, 10.10%, 2.61%, 10.98%, 0.00%, 46.39%,0.00%, 15.46%, 2.06%, 5.67%, 17.01%, 2.58%, 10.82%, 0.00%, 40.00%,0.00%, 16.43%, 7.14%, 7.86%, 10.00%, 7.50%, 11.07%,0.00%, 0.0, 55.2, 52.6, 23.1, 85.9, 3.7, 1181.2, 2.452, 27
85, b-SLICE,   19, 39.00,       3248, 0,5.20,30.784, 37.292, 39.050, 32.631,57, 18 16 ,20 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.44%,  9.26%, 14.07%,  7.78%,  2.96%,  1.85%,  1.85%,  2.96%,  0.00%,  4.81%,  0.00%,  0.00%, 11.48%, 18.52%,  4.44%,  5.56%, 208503.96, 19414.88, 13740.90, 209307.41 , 16, 235, 92.96, 63, 168, 121.52, 61, 181, 135.18, 0.00%, 32.63%,0.00%, 41.05%, 0.00%, 8.42%, 8.42%, 4.21%, 5.26%, 0.00%, 41.45%,0.00%, 44.08%, 0.66%, 2.30%, 4.93%, 0.99%, 5.59%, 0.00%, 48.00%,0.00%, 32.00%, 0.00%, 2.00%, 14.00%, 4.00%, 0.00%, 0.00%, 53.57%,0.00%, 14.29%, 3.57%, 7.14%, 7.14%, 5.36%, 8.93%,0.00%, 0.0, 72.4, 34.3, 12.0, 90.7, 0.0, 1234.0, 2.919, 39
86, b-SLICE,   21, 39.00,       3344, 0,5.01,30.668, 37.254, 39.013, 32.534,56, 20 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.85%,  8.33%, 12.15%,  9.72%,  2.43%,  3.82%,  2.43%,  3.12%,  0.00%,  7.99%,  3.82%,  2.08%, 11.11%, 14.24%,  2.43%,  3.47%, 214154.26, 19583.68, 13923.57, 215245.58 , 16, 235, 92.43, 63, 158, 121.52, 67, 180, 135.20, 0.00%, 34.41%,0.00%, 39.78%, 0.00%, 3.23%, 8.60%, 5.38%, 8.60%, 0.00%, 40.76%,0.00%, 41.40%, 0.00%, 1.59%, 7.96%, 3.18%, 5.10%, 0.00%, 50.00%,0.00%, 16.67%, 2.78%, 8.33%, 19.44%, 0.00%, 2.78%, 0.00%, 50.00%,0.00%, 18.75%, 3.12%, 3.12%, 9.38%, 4.69%, 10.94%,0.00%, 0.0, 57.7, 34.3, 12.0, 78.5, 0.0, 1183.7, 3.437, 53
87, P-SLICE,   26, 37.00,      38512, 0,4.29,30.615, 37.089, 38.891, 32.458,52, 22 20 18 16 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.05%, 0.32%,  0.11%,  1.34%, 0.00%,  0.05%,  0.43%,  4.27%,  6.68%, 14.37%, 11.91%, 17.79%, 12.93%,  0.00%,  0.48%,  3.74%,  6.89%,  0.05%,  1.44%,  6.30%, 10.84%, 222159.30, 20343.28, 11969.79, 288045.22 , 16, 235, 90.77, 60, 169, 121.46, 74, 181, 135.18, 0.00%, 10.00%,0.00%, 10.00%, 0.00%, 30.00%, 0.00%, 40.00%, 10.00%, 0.00%, 13.28%,0.00%, 25.09%, 15.50%, 17.16%, 11.25%, 8.67%, 9.04%, 0.15%, 27.61%,0.00%, 24.67%, 14.83%, 6.75%, 13.66%, 3.08%, 9.25%, 3.51%, 35.32%,0.00%, 20.74%, 14.68%, 3.72%, 9.04%, 3.35%, 9.63%,0.00%, 0.0, 54.5, 66.2, 12.0, 204.8, 0.0, 1077.3, 3.800, 52
88, B-SLICE,   24, 38.00,       8848, 0,4.35,30.659, 37.154, 38.946, 32.507,55, 22 20 16 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.15%,  3.63%, 17.79%, 12.95%,  5.01%,  6.22%,  5.70%,  9.33%,  0.00%,  6.74%,  3.11%,  5.87%,  0.86%,  9.67%,  5.01%,  3.97%, 215173.04, 19977.59, 14026.73, 224117.84 , 16, 235, 91.46, 59, 166, 121.47, 81, 182, 135.16, 0.00%, 10.00%,0.00%, 48.00%, 0.00%, 2.00%, 14.00%, 5.00%, 21.00%, 0.00%, 31.35%,0.00%, 41.58%, 2.31%, 2.97%, 9.90%, 2.31%, 9.57%, 0.00%, 41.96%,0.00%, 21.43%, 4.46%, 2.68%, 11.61%, 4.46%, 13.39%, 0.00%, 39.58%,0.00%, 17.36%, 5.56%, 9.72%, 14.58%, 3.82%, 9.38%,0.00%, 0.0, 63.9, 45.9, 16.7, 109.2, 0.0, 1149.7, 3.037, 35
89, b-SLICE,   23, 39.00,       3328, 0,4.63,30.650, 37.239, 38.997, 32.517,57, 22 20 ,24 26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.12%,  9.57%,  8.87%, 10.28%,  2.13%,  3.55%,  1.77%,  3.19%,  0.00%,  4.26%,  1.06%,  1.77%, 10.99%, 18.79%,  6.03%,  4.61%, 215022.08, 19652.32, 14102.88, 215507.70 , 16, 235, 91.94, 59, 159, 121.52, 72, 180, 135.22, 0.00%, 32.63%,0.00%, 38.95%, 0.00%, 10.53%, 6.32%, 3.68%, 7.89%, 0.00%, 43.62%,0.00%, 36.24%, 0.67%, 2.35%, 9.73%, 1.68%, 5.70%, 0.00%, 55.56%,0.00%, 13.89%, 2.78%, 9.72%, 9.72%, 4.17%, 4.17%, 0.00%, 56.25%,0.00%, 15.62%, 0.00%, 1.56%, 7.81%, 7.81%, 10.94%,0.00%, 0.0, 63.0, 35.2, 18.1, 83.7, 0.0, 1254.6, 3.052, 32
90, b-SLICE,   25, 39.00,       3504, 0,4.68,30.585, 37.179, 38.964, 32.456,56, 24 22 20 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.46%,  9.09%, 18.18%,  9.09%,  4.04%,  3.37%,  1.35%,  3.03%,  0.00%,  6.73%,  4.04%,  2.69%,  8.08%, 15.49%,  1.35%,  1.01%, 218281.46, 19874.99, 14091.96, 219701.89 , 16, 235, 91.31, 61, 169, 121.52, 75, 182, 135.23, 0.00%, 27.27%,0.00%, 42.05%, 0.00%, 5.11%, 13.07%, 2.27%, 10.23%, 0.00%, 37.29%,0.00%, 46.33%, 1.13%, 1.41%, 4.80%, 1.13%, 7.91%, 0.00%, 42.11%,0.00%, 28.95%, 2.63%, 1.32%, 1.32%, 7.89%, 15.79%, 0.00%, 45.83%,0.00%, 8.33%, 8.33%, 10.42%, 10.42%, 4.17%, 12.50%,0.00%, 0.0, 41.2, 35.3, 18.1, 86.9, 0.0, 1146.1, 2.985, 49
