Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
68, b-SLICE,    2, 39.00,       3432, 0,4.64,32.808, 38.557, 39.015, 34.303,57, 0 ,3 5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.08%,  3.24%, 15.97%, 10.65%,  0.23%,  2.31%,  0.46%,  2.55%,  0.00%,  6.71%,  1.39%,  1.62%,  4.63%, 42.59%,  3.70%,  1.85%, 130967.62, 16534.82, 12617.71, 132036.53 , 16, 235, 144.19, 66, 166, 128.48, 87, 179, 127.03, 0.00%, 46.51%,0.00%, 20.93%, 0.00%, 2.33%, 16.28%, 5.81%, 8.14%, 0.00%, 59.50%,0.00%, 27.65%, 0.00%, 0.98%, 4.05%, 1.12%, 6.70%, 0.00%, 66.67%,0.00%, 3.03%, 0.00%, 1.52%, 4.55%, 4.55%, 19.70%, 0.00%, 53.57%,0.00%, 3.57%, 3.57%, 1.79%, 1.79%, 7.14%, 28.57%,0.00%, 0.0, 144.8, 20.6, 3.3, 68.1, 0.0, 923.0, 3.911, 53
69, b-SLICE,    4, 39.00,       2248, 0,4.47,32.546, 38.551, 39.026, 34.107,56, 3 0 ,5 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.92%,  8.44%,  7.17%,  8.86%,  2.11%,  1.69%,  1.27%,  2.11%,  0.00%,  2.95%,  0.42%,  1.27%, 20.68%, 21.10%,  5.91%,  2.11%, 138968.71, 16526.50, 13150.89, 139274.75 , 17, 235, 144.11, 61, 167, 128.52, 85, 178, 127.08, 0.00%, 48.04%,0.00%, 32.35%, 0.00%, 0.98%, 8.82%, 3.43%, 6.37%, 0.00%, 45.60%,0.00%, 37.60%, 0.00%, 1.20%, 2.00%, 3.20%, 10.40%, 0.00%, 62.50%,0.00%, 20.83%, 0.00%, 0.00%, 0.00%, 4.17%, 12.50%, 0.00%, 50.00%,0.00%, 12.50%, 6.25%, 3.12%, 3.12%, 6.25%, 18.75%,0.00%, 0.0, 26.2, 22.4, 3.3, 57.1, 0.0, 913.7, 3.348, 61
70, P-SLICE,    9, 37.00,      17880, 0,4.31,32.154, 38.472, 38.969, 33.796,52, 5 3 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.09%, 0.09%,  0.00%,  1.41%, 0.00%,  1.06%,  0.97%,  8.93%,  9.02%, 14.06%,  9.02%, 11.58%,  8.93%,  0.00%,  0.62%,  4.95%,  9.02%,  0.71%,  4.33%,  6.98%,  8.22%, 154528.24, 16860.99, 12407.21, 184236.96 , 16, 235, 143.85, 65, 165, 128.58, 84, 178, 127.14, 0.00%, 25.81%,0.00%, 25.81%, 12.90%, 17.74%, 4.84%, 9.68%, 3.23%, 0.00%, 19.38%,0.00%, 28.72%, 16.61%, 5.36%, 10.55%, 8.48%, 10.90%, 0.25%, 34.01%,0.00%, 22.67%, 17.38%, 2.02%, 6.05%, 5.67%, 11.96%, 3.83%, 43.92%,0.00%, 15.32%, 14.19%, 1.35%, 6.53%, 2.82%, 12.05%,0.00%, 0.0, 14.5, 57.5, 3.2, 161.3, 0.0, 872.2, 3.267, 67
71, B-SLICE,    7, 38.00,       5072, 0,4.39,32.330, 38.520, 38.975, 33.934,55, 5 3 0 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.85%,  4.29%, 15.91%,  9.09%,  3.28%,  4.80%,  3.79%,  5.81%,  0.00%,  3.79%,  1.77%,  2.27%,  5.81%, 14.90%,  6.31%,  8.33%, 146359.34, 16680.33, 13647.56, 150173.74 , 17, 235, 143.88, 60, 166, 128.51, 84, 178, 127.08, 0.00%, 29.11%,0.00%, 49.37%, 0.00%, 0.63%, 9.49%, 4.43%, 6.96%, 0.00%, 36.45%,0.00%, 44.33%, 1.48%, 0.99%, 6.40%, 2.22%, 8.13%, 0.00%, 50.00%,0.00%, 20.31%, 0.00%, 4.69%, 6.25%, 3.91%, 14.84%, 0.00%, 52.50%,0.00%, 13.75%, 5.00%, 3.75%, 8.75%, 5.62%, 10.62%,0.00%, 0.0, 44.0, 25.9, 8.8, 80.7, 0.0, 891.2, 3.822, 63
72, b-SLICE,    6, 39.00,       2200, 0,4.56,32.435, 38.551, 39.003, 34.020,57, 5 3 ,7 9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.38%,  9.40%,  5.98%,  5.98%,  1.28%,  4.27%,  1.71%,  1.28%,  0.00%,  2.14%,  0.00%,  0.00%, 19.66%, 22.65%,  6.41%,  3.85%, 142557.49, 16568.36, 13637.35, 143395.14 , 16, 235, 143.94, 61, 168, 128.53, 84, 174, 127.09, 0.00%, 44.23%,0.00%, 34.62%, 0.00%, 0.48%, 8.17%, 1.92%, 10.58%, 0.00%, 50.00%,0.00%, 37.07%, 0.86%, 0.43%, 3.88%, 1.29%, 6.47%, 0.00%, 53.57%,0.00%, 10.71%, 0.00%, 5.36%, 1.79%, 0.00%, 28.57%, 0.00%, 56.25%,0.00%, 6.25%, 18.75%, 0.00%, 0.00%, 3.12%, 15.62%,0.00%, 0.0, 48.7, 21.1, 3.8, 69.1, 0.0, 929.5, 3.696, 61
73, b-SLICE,    8, 39.00,       2256, 0,4.37,32.202, 38.447, 38.933, 33.824,56, 7 5 3 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.77%, 11.26%,  8.56%,  8.56%,  0.00%,  2.70%,  0.00%,  1.35%,  0.00%,  6.76%,  1.80%,  2.25%, 19.37%, 18.02%,  3.60%,  0.00%, 150520.21, 16907.11, 14055.02, 151374.76 , 16, 235, 143.74, 61, 165, 128.47, 83, 177, 127.06, 0.00%, 41.75%,0.00%, 33.98%, 0.00%, 1.46%, 8.25%, 2.91%, 11.65%, 0.00%, 44.72%,0.00%, 39.84%, 0.00%, 0.41%, 3.66%, 1.22%, 10.16%, 0.00%, 66.67%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 33.33%, 0.00%, 62.50%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 6.25%, 31.25%,0.00%, 0.0, 46.9, 21.2, 3.8, 67.0, 0.0, 908.3, 4.030, 52
74, P-SLICE,   14, 37.00,      24464, 0,4.43,31.837, 38.299, 38.844, 33.520,51, 9 7 5 3 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.14%, 0.00%,  0.00%,  0.00%, 0.28%,  0.00%,  0.78%, 0.00%,  0.43%,  0.64%,  8.26%,  6.91%, 14.32%,  6.27%, 14.67%, 11.04%,  0.00%,  1.21%,  4.06%,  5.84%,  0.43%,  2.78%,  7.83%, 14.10%, 167202.48, 17509.05, 12913.92, 219733.73 , 16, 235, 143.42, 61, 168, 128.44, 87, 183, 127.05, 0.00%, 28.57%,0.00%, 28.57%, 0.00%, 16.67%, 11.90%, 9.52%, 4.76%, 0.66%, 18.60%,0.00%, 28.24%, 20.27%, 8.64%, 11.30%, 6.31%, 5.98%, 0.00%, 36.62%,0.00%, 24.56%, 19.52%, 2.08%, 5.81%, 5.04%, 6.36%, 2.29%, 42.68%,0.00%, 16.46%, 14.94%, 1.30%, 4.65%, 2.67%, 15.02%,0.00%, 0.0, 45.2, 61.2, 3.8, 168.8, 0.0, 881.5, 3.289, 50
75, B-SLICE,   12, 38.00,       6120, 0,4.28,31.978, 38.449, 38.936, 33.656,54, 9 7 3 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.35%,  6.58%, 14.40%, 10.29%,  3.70%,  6.17%,  4.12%,  8.44%,  0.00%,  3.70%,  5.14%,  4.53%,  3.09%,  9.26%,  7.61%,  7.61%, 158895.44, 16897.36, 13928.66, 163556.75 , 16, 235, 143.59, 63, 166, 128.49, 87, 174, 127.08, 0.00%, 20.55%,0.00%, 35.62%, 0.00%, 8.22%, 10.96%, 6.16%, 18.49%, 0.00%, 29.58%,0.00%, 46.48%, 0.47%, 3.52%, 7.75%, 4.69%, 7.51%, 0.00%, 56.36%,0.00%, 10.91%, 5.45%, 3.18%, 6.82%, 2.27%, 15.00%, 0.00%, 49.17%,0.00%, 9.17%, 7.50%, 2.08%, 3.75%, 5.83%, 22.50%,0.00%, 0.0, 61.5, 33.1, 10.8, 98.9, 0.0, 920.1, 3.444, 51
76, b-SLICE,   10, 39.00,       3136, 0,4.26,32.117, 38.503, 39.014, 33.778,57, 9 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.33%,  9.67%,  8.00%,  7.67%,  1.00%,  4.33%,  1.67%,  6.00%,  0.00%,  1.33%,  2.33%,  1.00%, 12.33%, 18.33%, 10.00%,  6.00%, 153488.02, 16645.25, 14233.24, 155023.79 , 16, 235, 143.78, 68, 168, 128.58, 84, 175, 127.14, 0.00%, 38.14%,0.00%, 31.96%, 0.00%, 2.06%, 12.37%, 3.09%, 12.37%, 0.00%, 43.38%,0.00%, 38.97%, 0.74%, 1.10%, 5.51%, 1.10%, 9.19%, 0.00%, 69.81%,0.00%, 3.77%, 1.89%, 0.00%, 1.89%, 8.49%, 14.15%, 0.00%, 47.73%,0.00%, 9.09%, 2.27%, 1.14%, 3.41%, 6.82%, 29.55%,0.00%, 0.0, 74.6, 23.5, 3.7, 76.4, 0.0, 984.3, 3.407, 58
77, b-SLICE,   11, 39.00,       3480, 0,4.46,31.954, 38.389, 38.883, 33.624,57, 9 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.42%,  8.01%,  9.94%, 11.22%,  0.32%,  7.05%,  1.60%,  3.53%,  0.00%,  3.85%,  1.60%,  5.45%,  8.01%, 11.86%,  5.77%,  7.37%, 159300.72, 17120.55, 14203.11, 160887.01 , 16, 235, 143.53, 60, 168, 128.47, 84, 176, 127.05, 0.00%, 26.32%,0.00%, 47.37%, 0.00%, 3.68%, 8.95%, 4.21%, 9.47%, 0.00%, 33.79%,0.00%, 42.07%, 0.00%, 1.03%, 10.00%, 2.76%, 10.34%, 0.00%, 50.00%,0.00%, 2.17%, 0.00%, 0.00%, 8.70%, 3.26%, 35.87%, 0.00%, 71.43%,0.00%, 7.14%, 1.79%, 0.89%, 0.89%, 3.57%, 14.29%,0.00%, 0.0, 57.7, 23.6, 3.7, 74.0, 0.0, 953.5, 3.837, 47
78, b-SLICE,   13, 39.00,       2536, 0,4.30,31.885, 38.440, 38.936, 33.586,56, 12 9 7 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.51%,  8.63%,  5.10%,  7.45%,  1.18%,  3.53%,  0.78%,  1.18%,  0.00%,  2.35%,  0.00%,  0.00%, 14.51%, 31.37%,  6.67%,  2.75%, 161846.81, 16916.44, 14405.68, 163357.46 , 16, 235, 143.59, 61, 165, 128.49, 86, 176, 127.08, 0.00%, 38.54%,0.00%, 38.54%, 0.00%, 2.60%, 10.94%, 1.04%, 8.33%, 0.00%, 58.11%,0.00%, 29.05%, 0.00%, 0.34%, 6.42%, 1.35%, 4.73%, 0.00%, 58.62%,0.00%, 10.34%, 0.00%, 3.45%, 6.90%, 5.17%, 15.52%, 0.00%, 58.33%,0.00%, 8.33%, 8.33%, 8.33%, 8.33%, 0.00%, 8.33%,0.00%, 0.0, 55.9, 25.3, 3.7, 68.1, 0.0, 927.6, 3.696, 51
79, P-SLICE,   18, 37.00,      25936, 0,4.45,31.609, 38.283, 38.770, 33.338,52, 14 12 9 7 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.15%, 0.08%,  0.08%,  0.53%, 0.15%,  0.08%,  1.44%, 0.00%,  0.68%,  0.60%,  7.94%,  8.92%, 15.72%,  7.03%, 16.18%, 10.13%,  0.00%,  0.68%,  2.65%,  5.59%,  0.38%,  3.17%,  6.95%, 10.88%, 176039.93, 17631.90, 13154.18, 233386.42 , 16, 235, 143.33, 69, 166, 128.42, 83, 183, 127.13, 0.00%, 22.73%,0.00%, 22.73%, 18.18%, 15.91%, 6.82%, 11.36%, 2.27%, 0.65%, 16.67%,0.00%, 27.45%, 16.67%, 7.19%, 10.78%, 10.29%, 10.29%, 2.06%, 29.06%,0.00%, 24.26%, 23.34%, 3.20%, 6.86%, 3.78%, 7.44%, 3.74%, 37.07%,0.00%, 14.97%, 21.43%, 1.11%, 5.19%, 2.38%, 14.12%,0.00%, 0.0, 17.6, 59.8, 3.7, 184.4, 0.0, 892.2, 3.637, 57
80, B-SLICE,   16, 38.00,       5848, 0,4.48,31.743, 38.357, 38.881, 33.462,55, 14 12 7 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.84%,  5.01%, 10.46%, 13.94%,  3.05%,  5.45%,  5.23%,  6.32%,  0.00%,  5.45%,  1.74%,  3.70%,  3.27%, 10.68%,  7.84%, 10.02%, 167576.13, 17189.91, 14619.39, 172145.47 , 16, 235, 143.43, 64, 166, 128.45, 84, 183, 127.10, 0.00%, 20.27%,0.00%, 48.65%, 0.00%, 2.70%, 8.11%, 6.08%, 14.19%, 0.00%, 34.26%,0.00%, 35.65%, 0.46%, 4.86%, 9.03%, 4.17%, 11.57%, 0.00%, 53.01%,0.00%, 15.66%, 1.20%, 3.01%, 10.24%, 6.02%, 10.84%, 0.00%, 54.31%,0.00%, 7.76%, 12.93%, 1.29%, 2.16%, 4.31%, 17.24%,0.00%, 0.0, 44.9, 32.9, 9.9, 86.0, 0.0, 937.4, 3.074, 50
81, b-SLICE,   15, 39.00,       2576, 0,4.24,31.867, 38.420, 38.937, 33.570,57, 14 12 ,16 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.49%,  8.61%,  7.12%, 11.61%,  0.75%,  2.25%,  1.87%,  2.62%,  0.00%,  1.50%,  1.12%,  0.00%, 16.85%, 23.97%,  5.24%,  5.99%, 162499.68, 16956.33, 14709.70, 163661.42 , 16, 235, 143.46, 64, 167, 128.48, 84, 175, 127.10, 0.00%, 46.88%,0.00%, 29.17%, 0.00%, 1.04%, 6.25%, 2.60%, 14.06%, 0.00%, 45.95%,0.00%, 33.11%, 0.00%, 3.04%, 6.42%, 1.01%, 10.47%, 0.00%, 68.00%,0.00%, 8.00%, 0.00%, 0.00%, 8.00%, 4.00%, 12.00%, 0.00%, 57.14%,0.00%, 14.29%, 3.57%, 0.00%, 0.00%, 3.57%, 21.43%,0.00%, 0.0, 50.8, 25.2, 7.2, 74.4, 0.0, 972.7, 3.719, 44
82, b-SLICE,   17, 39.00,       3040, 0,4.50,31.676, 38.290, 38.775, 33.390,56, 16 14 12 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 18.04%,  8.24%, 10.59%, 10.98%,  2.35%,  2.75%,  0.39%,  0.78%,  0.00%,  5.49%,  1.18%,  3.92%, 12.16%, 16.08%,  4.31%,  2.75%, 169963.61, 17531.22, 15014.61, 171996.36 , 16, 235, 143.28, 65, 166, 128.40, 84, 189, 127.08, 0.00%, 31.63%,0.00%, 46.94%, 0.00%, 2.55%, 3.57%, 2.55%, 12.76%, 0.00%, 39.29%,0.00%, 40.71%, 0.00%, 3.21%, 7.50%, 2.50%, 6.79%, 0.00%, 51.85%,0.00%, 18.52%, 3.70%, 0.00%, 3.70%, 7.41%, 14.81%, 0.00%, 85.00%,0.00%, 5.00%, 0.00%, 5.00%, 0.00%, 2.50%, 2.50%,0.00%, 0.0, 49.2, 25.2, 7.2, 63.4, 0.0, 935.0, 3.904, 72
83, P-SLICE,   22, 37.00,      30872, 0,4.23,31.406, 38.112, 38.686, 33.154,52, 18 16 14 12 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.20%, 0.07%,  0.07%,  0.52%, 0.20%,  0.20%,  1.24%, 0.00%,  0.78%,  0.52%,  7.50%,  5.35%, 14.61%,  6.65%, 19.70%, 13.44%,  0.00%,  0.65%,  3.91%,  9.26%,  0.26%,  2.54%,  4.17%,  8.15%, 184923.92, 18225.00, 13394.30, 248751.44 , 16, 235, 143.11, 75, 167, 128.25, 76, 175, 127.14, 0.00%, 16.67%,0.00%, 33.33%, 16.67%, 14.58%, 6.25%, 8.33%, 4.17%, 1.08%, 17.56%,0.00%, 29.03%, 22.94%, 4.66%, 6.81%, 8.78%, 9.14%, 2.17%, 26.96%,0.00%, 26.52%, 22.17%, 2.61%, 5.87%, 4.24%, 9.46%, 3.12%, 33.38%,0.00%, 17.38%, 20.38%, 1.88%, 7.75%, 2.62%, 13.50%,0.00%, 0.0, 47.4, 70.2, 7.2, 203.2, 0.0, 923.1, 3.622, 30
84, B-SLICE,   20, 38.00,       6480, 0,4.52,31.540, 38.220, 38.770, 33.279,55, 18 16 12 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.16%,  4.46%, 16.99%, 11.04%,  3.40%,  8.28%,  4.03%,  7.01%,  0.00%,  3.18%,  3.18%,  1.70%,  4.67%,  8.92%,  7.64%,  9.34%, 175735.88, 17690.27, 14818.79, 180135.34 , 16, 235, 143.14, 64, 167, 128.33, 71, 189, 127.11, 0.00%, 30.56%,0.00%, 40.28%, 0.00%, 6.94%, 12.50%, 2.08%, 7.64%, 0.00%, 26.03%,0.00%, 47.49%, 2.74%, 3.42%, 6.16%, 4.79%, 9.36%, 0.00%, 48.11%,0.00%, 13.21%, 1.89%, 2.83%, 11.32%, 3.77%, 18.87%, 0.00%, 50.00%,0.00%, 10.58%, 7.69%, 1.44%, 4.33%, 3.85%, 22.12%,0.00%, 0.0, 69.8, 40.6, 14.2, 90.6, 0.0, 980.3, 3.185, 61
85, b-SLICE,   19, 39.00,       2600, 0,4.36,31.637, 38.320, 38.829, 33.371,57, 18 16 ,20 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.88%, 10.23%,  8.33%, 10.23%,  0.76%,  1.89%,  0.38%,  2.27%,  0.00%,  4.17%,  1.14%,  0.76%, 13.26%, 21.59%,  7.95%,  4.17%, 171362.74, 17366.32, 15106.48, 171890.54 , 16, 235, 143.31, 73, 168, 128.39, 82, 179, 127.12, 0.00%, 36.46%,0.00%, 35.42%, 0.00%, 3.12%, 9.37%, 1.56%, 14.06%, 0.00%, 46.26%,0.00%, 35.37%, 0.00%, 1.02%, 7.82%, 1.70%, 7.82%, 0.00%, 77.42%,0.00%, 6.45%, 0.00%, 4.84%, 4.84%, 0.00%, 6.45%, 0.00%, 65.00%,0.00%, 5.00%, 0.00%, 0.00%, 5.00%, 7.50%, 17.50%,0.00%, 0.0, 84.0, 17.1, 4.0, 55.7, 0.0, 1013.9, 4.126, 38
86, b-SLICE,   21, 39.00,       2664, 0,4.34,31.521, 38.243, 38.798, 33.271,56, 20 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.12%, 11.93%,  5.96%,  9.82%,  1.40%,  2.46%,  1.75%,  2.46%,  0.00%,  5.26%,  1.40%,  2.81%, 12.63%, 19.30%,  6.67%,  7.02%, 175978.71, 17588.23, 15204.15, 177324.84 , 16, 235, 143.16, 62, 167, 128.30, 84, 179, 127.14, 0.00%, 37.50%,0.00%, 27.08%, 0.00%, 2.08%, 16.67%, 3.12%, 13.54%, 0.00%, 48.28%,0.00%, 32.41%, 0.00%, 0.34%, 5.17%, 1.38%, 12.41%, 0.00%, 67.65%,0.00%, 8.82%, 2.94%, 1.47%, 4.41%, 2.94%, 11.76%, 0.00%, 70.00%,0.00%, 5.00%, 7.50%, 0.00%, 5.00%, 2.50%, 10.00%,0.00%, 0.0, 66.4, 19.0, 4.0, 63.4, 0.0, 979.7, 3.859, 63
87, P-SLICE,   27, 37.00,      35088, 0,4.51,31.299, 38.026, 38.572, 33.049,51, 22 20 18 16 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.20%,  0.20%, 0.13%,  0.07%,  1.24%, 0.00%,  0.39%,  0.72%,  7.24%,  6.91%, 15.39%,  8.94%, 19.70%, 11.55%,  0.00%,  0.39%,  1.70%,  2.09%,  0.13%,  2.54%,  6.20%, 14.29%, 190224.07, 18705.41, 13339.25, 281101.59 , 16, 235, 142.61, 73, 167, 128.10, 84, 184, 127.15, 0.00%, 10.53%,0.00%, 21.05%, 10.53%, 15.79%, 10.53%, 15.79%, 15.79%, 0.00%, 15.41%,0.00%, 27.05%, 21.23%, 8.05%, 11.13%, 8.90%, 8.22%, 1.20%, 24.20%,0.00%, 21.60%, 25.60%, 2.40%, 6.40%, 7.40%, 11.20%, 2.93%, 33.38%,0.00%, 16.76%, 23.40%, 1.80%, 7.25%, 2.06%, 12.43%,0.00%, 0.0, 64.7, 51.2, 4.0, 164.0, 0.0, 866.0, 3.911, 44
88, B-SLICE,   25, 38.00,       7536, 0,4.40,31.341, 38.107, 38.615, 33.096,54, 22 20 16 ,27 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.88%,  4.23%, 12.69%, 16.07%,  4.06%,  7.28%,  4.91%,  9.64%,  0.00%,  3.05%,  3.72%,  1.86%,  2.20%,  9.64%,  9.14%,  8.63%, 184119.84, 18239.41, 14760.52, 190314.41 , 16, 235, 142.80, 78, 166, 128.12, 80, 180, 127.12, 0.00%, 23.64%,0.00%, 30.91%, 0.00%, 10.00%, 19.09%, 4.55%, 11.82%, 0.00%, 27.27%,0.00%, 36.00%, 2.18%, 3.27%, 9.45%, 5.09%, 16.73%, 0.00%, 53.15%,0.00%, 14.69%, 2.10%, 2.45%, 5.24%, 5.24%, 17.13%, 0.00%, 41.89%,0.00%, 10.14%, 9.46%, 2.03%, 10.14%, 5.41%, 20.95%,0.00%, 0.0, 63.0, 36.0, 8.7, 97.8, 0.0, 928.8, 2.956, 65
89, b-SLICE,   23, 39.00,       4536, 0,4.41,31.359, 38.125, 38.701, 33.123,57, 22 20 ,25 27 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.84%,  9.24%, 13.73%, 13.73%,  5.88%,  8.40%,  2.80%,  3.92%,  0.00%,  3.92%,  3.08%,  3.36%,  6.72%,  9.80%,  5.32%,  2.24%, 182912.53, 18030.79, 15244.58, 185152.02 , 18, 235, 142.92, 78, 167, 128.19, 69, 178, 127.11, 0.00%, 28.24%,0.00%, 32.94%, 0.00%, 11.18%, 15.88%, 4.71%, 7.06%, 0.00%, 27.68%,0.00%, 44.63%, 0.00%, 1.69%, 6.21%, 4.52%, 15.25%, 0.00%, 37.04%,0.00%, 20.99%, 4.94%, 2.47%, 4.94%, 5.56%, 24.07%, 0.00%, 45.45%,0.00%, 20.45%, 2.27%, 3.41%, 5.68%, 4.55%, 18.18%,0.00%, 0.0, 68.9, 27.0, 4.0, 88.3, 0.0, 1042.9, 3.607, 55
90, b-SLICE,   24, 39.00,       4456, 0,4.08,31.318, 38.163, 38.675, 33.093,57, 22 20 ,25 27 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.39%,  8.06%, 14.17%, 11.67%,  3.33%,  5.28%,  2.78%,  5.28%,  0.00%,  3.33%,  2.78%,  1.11%,  8.33%, 16.11%,  6.11%,  5.28%, 184756.96, 17998.53, 15138.10, 187171.27 , 16, 235, 142.90, 74, 167, 128.15, 86, 182, 127.12, 0.00%, 36.59%,0.00%, 28.05%, 0.00%, 7.93%, 10.37%, 8.54%, 8.54%, 0.00%, 36.27%,0.00%, 41.45%, 0.52%, 2.07%, 3.63%, 3.11%, 12.95%, 0.00%, 50.79%,0.00%, 15.87%, 3.17%, 4.76%, 9.52%, 3.97%, 11.90%, 0.00%, 44.23%,0.00%, 13.46%, 5.77%, 3.85%, 9.62%, 3.85%, 19.23%,0.00%, 0.0, 56.1, 27.1, 4.0, 72.2, 0.0, 961.0, 3.533, 63
