Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
332, b-SLICE,   10, 39.00,       1856, 0,4.41,32.280, 36.980, 38.272, 33.616,57, 9 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 22.22%, 14.04%,  5.85%,  3.51%,  1.17%,  0.00%,  0.00%,  0.00%,  0.00%,  2.92%,  1.17%,  0.00%, 30.41%, 18.71%,  0.00%,  0.00%, 147773.61, 21805.87, 11056.64, 147877.07 , 16, 235, 109.23, 48, 138, 108.71, 115, 203, 143.16, 0.00%, 45.61%,0.00%, 33.33%, 0.00%, 4.39%, 9.65%, 0.88%, 6.14%, 0.00%, 44.58%,0.00%, 48.19%, 0.00%, 0.60%, 4.22%, 0.60%, 1.81%, 0.00%, 50.00%,0.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 57.4, 18.7, 5.1, 58.6, 0.0, 1006.6, 3.704, 52
333, b-SLICE,   11, 39.00,       1648, 0,4.70,32.202, 36.875, 38.178, 33.533,57, 9 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 21.64%, 13.45%,  5.26%,  5.85%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  4.09%,  0.00%,  0.00%, 31.58%, 15.79%,  2.34%,  0.00%, 150449.90, 22316.39, 11218.81, 150488.65 , 16, 235, 108.93, 48, 137, 108.80, 116, 197, 143.20, 0.00%, 47.37%,0.00%, 32.46%, 0.00%, 3.07%, 12.72%, 1.32%, 3.07%, 0.00%, 40.96%,0.00%, 45.78%, 1.20%, 2.41%, 6.02%, 1.20%, 2.41%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 42.8, 22.6, 5.1, 64.8, 0.0, 971.7, 3.267, 62
334, b-SLICE,   13, 39.00,       1896, 0,3.98,32.162, 36.934, 38.217, 33.516,56, 12 9 7 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 20.00%, 13.33%,  6.67%,  6.11%,  0.56%,  0.00%,  0.00%,  0.00%,  0.00%,  2.22%,  0.00%,  0.00%, 28.89%, 18.33%,  3.89%,  0.00%, 151760.56, 22057.96, 11129.99, 152348.47 , 16, 235, 108.44, 49, 138, 109.01, 115, 200, 143.20, 0.00%, 46.43%,0.00%, 32.14%, 0.00%, 1.79%, 8.93%, 3.12%, 7.59%, 0.00%, 41.11%,0.00%, 45.56%, 1.11%, 1.11%, 5.56%, 0.56%, 5.00%, 0.00%, 87.50%,0.00%, 0.00%, 12.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 39.1, 23.0, 5.1, 68.9, 0.0, 932.8, 3.881, 49
335, P-SLICE,   18, 37.00,      19216, 0,4.58,31.972, 36.889, 38.207, 33.366,52, 14 12 9 7 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.18%, 0.09%,  0.00%,  0.18%, 0.00%,  0.09%,  0.28%, 0.00%,  1.84%,  1.01%, 12.30%,  6.06%, 13.04%,  9.09%, 15.15%, 11.57%,  0.00%,  0.55%,  2.11%,  2.94%,  0.55%,  3.49%,  7.62%, 11.85%, 161813.29, 22612.13, 10208.41, 187137.92 , 16, 235, 107.32, 50, 137, 109.27, 110, 197, 143.16, 0.00%, 16.22%,0.00%, 16.22%, 37.84%, 4.05%, 9.46%, 9.46%, 6.76%, 0.72%, 15.94%,0.00%, 26.81%, 32.61%, 3.26%, 7.61%, 5.07%, 7.97%, 0.86%, 30.29%,0.00%, 18.00%, 22.57%, 3.29%, 10.14%, 3.14%, 11.71%, 0.88%, 35.31%,0.00%, 14.91%, 21.27%, 2.41%, 8.77%, 1.86%, 14.58%,0.00%, 0.0, 9.0, 59.0, 5.2, 181.7, 0.0, 893.7, 3.407, 39
336, B-SLICE,   16, 38.00,       3672, 0,3.79,32.093, 37.055, 38.246, 33.482,55, 14 12 7 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.61%,  6.12%,  8.84%, 11.56%,  2.72%,  4.76%,  2.04%,  2.04%,  0.00%,  3.06%,  2.72%,  1.36%, 11.90%, 18.37%,  8.16%,  2.72%, 154700.84, 21646.57, 11221.83, 157337.57 , 16, 235, 107.76, 50, 139, 109.17, 114, 198, 143.17, 0.00%, 37.63%,0.00%, 43.01%, 0.00%, 1.08%, 9.68%, 0.00%, 8.60%, 0.00%, 41.18%,0.00%, 33.99%, 2.61%, 3.27%, 8.50%, 0.65%, 9.80%, 0.00%, 59.26%,0.00%, 12.96%, 1.85%, 2.78%, 13.89%, 1.85%, 7.41%, 0.00%, 50.00%,0.00%, 12.50%, 12.50%, 4.17%, 8.33%, 2.08%, 10.42%,0.00%, 0.0, 36.3, 35.6, 16.4, 83.4, 4.1, 933.8, 3.037, 25
337, b-SLICE,   15, 39.00,       1728, 0,4.65,32.136, 37.036, 38.265, 33.515,57, 14 12 ,16 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.66%, 14.21%,  7.65%,  8.20%,  0.55%,  0.55%,  1.09%,  0.00%,  0.00%,  2.19%,  0.55%,  1.09%, 32.79%, 17.49%,  0.00%,  0.00%, 152708.91, 21660.76, 11329.29, 152853.47 , 16, 235, 108.00, 49, 140, 109.13, 114, 199, 143.20, 0.00%, 54.05%,0.00%, 22.52%, 0.00%, 1.80%, 6.31%, 3.60%, 11.71%, 0.00%, 37.89%,0.00%, 46.32%, 0.00%, 1.58%, 6.84%, 1.58%, 5.79%, 0.00%, 33.33%,0.00%, 0.00%, 33.33%, 0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 25.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 50.0, 23.2, 8.4, 61.7, 0.0, 974.9, 3.156, 47
338, b-SLICE,   17, 39.00,       1768, 0,4.85,32.053, 36.932, 38.183, 33.429,56, 16 14 12 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.66%,  9.18%,  4.35%,  5.80%,  2.42%,  0.00%,  2.42%,  1.45%,  0.00%,  2.42%,  0.48%,  0.97%, 33.82%, 21.26%,  2.90%,  2.90%, 155676.87, 22137.23, 11460.96, 156644.70 , 16, 235, 107.56, 49, 138, 109.15, 113, 197, 143.14, 0.00%, 64.22%,0.00%, 18.35%, 0.00%, 2.29%, 5.05%, 2.29%, 7.80%, 0.00%, 49.00%,0.00%, 39.00%, 0.00%, 1.50%, 6.50%, 0.50%, 3.50%, 0.00%, 58.33%,0.00%, 25.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 6.25%, 25.00%, 3.12%, 9.38%, 0.00%, 6.25%,0.00%, 0.0, 46.1, 23.3, 8.4, 73.5, 0.0, 929.8, 3.859, 33
339, P-SLICE,   22, 37.00,      20064, 0,3.99,31.935, 36.890, 38.252, 33.344,52, 18 16 14 12 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.19%,  0.00%,  0.09%, 0.00%,  0.00%,  0.94%, 0.00%,  2.43%,  1.03%, 13.67%,  5.52%, 12.55%,  9.27%, 16.95%, 10.11%,  0.00%,  0.19%,  0.94%,  3.56%,  0.28%,  3.28%,  6.37%, 12.64%, 163391.89, 22786.97, 10199.29, 190706.93 , 16, 235, 106.52, 49, 138, 109.40, 114, 199, 143.09, 0.00%, 7.50%,0.00%, 15.00%, 50.00%, 6.25%, 13.75%, 5.00%, 2.50%, 0.00%, 13.60%,0.00%, 30.15%, 34.56%, 4.60%, 7.54%, 3.31%, 6.25%, 0.96%, 24.84%,0.00%, 18.79%, 23.89%, 3.34%, 12.90%, 3.98%, 11.31%, 2.12%, 36.65%,0.00%, 19.92%, 18.43%, 2.86%, 7.94%, 1.38%, 10.70%,0.00%, 0.0, 44.6, 61.8, 8.6, 183.3, 0.0, 908.6, 3.496, 57
340, B-SLICE,   20, 38.00,       4600, 0,4.40,32.046, 37.006, 38.216, 33.437,55, 18 16 12 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.81%, 10.69%, 11.01%,  7.86%,  5.03%,  8.49%,  1.57%,  3.46%,  0.00%,  2.52%,  4.72%,  1.89%, 10.06%, 13.84%,  6.92%,  3.14%, 156635.63, 21852.84, 11293.80, 160503.92 , 16, 235, 106.89, 50, 138, 109.27, 116, 202, 143.09, 0.00%, 34.04%,0.00%, 29.79%, 0.00%, 4.79%, 18.62%, 3.72%, 9.04%, 0.00%, 36.62%,0.00%, 42.96%, 2.82%, 2.11%, 9.15%, 1.41%, 4.93%, 0.00%, 46.25%,0.00%, 12.50%, 7.50%, 7.50%, 12.50%, 4.38%, 9.38%, 0.00%, 50.00%,0.00%, 12.50%, 3.12%, 4.69%, 10.94%, 3.12%, 15.62%,0.00%, 0.0, 56.5, 34.1, 14.1, 74.1, 0.0, 961.9, 2.644, 19
341, b-SLICE,   19, 39.00,       1912, 0,4.04,32.038, 37.066, 38.248, 33.443,57, 18 16 ,20 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.93%,  9.95%,  5.97%,  7.96%,  1.00%,  1.49%,  1.00%,  0.00%,  0.00%,  3.48%,  0.00%,  0.00%, 29.35%, 21.89%,  2.99%,  1.00%, 156300.49, 21611.59, 11310.70, 156998.21 , 16, 235, 107.07, 52, 137, 109.30, 114, 199, 143.13, 0.00%, 55.14%,0.00%, 26.17%, 0.00%, 3.27%, 8.88%, 1.40%, 5.14%, 0.00%, 46.79%,0.00%, 38.53%, 0.00%, 1.83%, 5.50%, 1.38%, 5.96%, 0.00%, 54.55%,0.00%, 0.00%, 18.18%, 4.55%, 13.64%, 0.00%, 9.09%, 0.00%, 50.00%,0.00%, 0.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 62.6, 23.4, 9.4, 67.1, 0.0, 996.7, 3.407, 25
342, b-SLICE,   21, 39.00,       1792, 0,4.07,31.991, 37.047, 38.277, 33.409,56, 20 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.92%, 10.33%,  4.69%,  7.04%,  0.00%,  1.88%,  1.41%,  0.94%,  0.00%,  2.35%,  0.47%,  1.41%, 31.46%, 20.66%,  2.82%,  5.63%, 157965.30, 21605.07, 11271.37, 159187.63 , 16, 235, 106.73, 48, 137, 109.37, 114, 197, 143.12, 0.00%, 62.04%,0.00%, 17.59%, 0.00%, 0.46%, 6.02%, 1.85%, 12.04%, 0.00%, 47.12%,0.00%, 37.50%, 0.96%, 1.44%, 6.25%, 0.96%, 5.77%, 0.00%, 63.64%,0.00%, 0.00%, 0.00%, 4.55%, 4.55%, 0.00%, 27.27%, 0.00%, 75.00%,0.00%, 5.00%, 10.00%, 0.00%, 0.00%, 2.50%, 7.50%,0.00%, 0.0, 48.0, 24.4, 9.4, 73.8, 0.0, 958.7, 3.570, 40
343, P-SLICE,   27, 37.00,      22952, 0,4.06,31.955, 36.931, 38.291, 33.369,51, 22 20 18 16 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.33%, 0.66%,  0.00%,  0.16%, 0.00%,  0.74%,  1.15%,  7.16%,  7.82%, 12.43%,  6.75%, 18.11%, 12.43%,  0.00%,  1.32%,  3.79%,  3.54%,  0.74%,  4.77%,  6.58%, 11.52%, 163837.43, 22106.06, 10077.49, 203538.87 , 16, 235, 105.63, 50, 138, 109.10, 116, 199, 143.05, 0.00%, 28.12%,0.00%, 21.88%, 6.25%, 14.06%, 17.19%, 6.25%, 6.25%, 0.00%, 25.87%,0.00%, 24.83%, 16.08%, 4.90%, 13.29%, 5.07%, 9.97%, 1.10%, 34.71%,0.00%, 23.42%, 18.18%, 2.62%, 7.58%, 3.72%, 8.68%, 1.77%, 32.45%,0.00%, 17.20%, 21.81%, 1.77%, 10.28%, 2.30%, 12.41%,0.00%, 0.0, 46.3, 55.5, 9.5, 176.9, 0.0, 838.8, 3.896, 54
344, B-SLICE,   25, 38.00,       4424, 0,4.15,32.054, 37.058, 38.330, 33.464,54, 22 20 16 ,27 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.26%,  8.95%, 11.42%, 11.42%,  6.17%,  6.79%,  4.01%,  1.23%,  0.00%,  2.78%,  4.01%,  1.54%,  9.88%, 12.65%,  8.02%,  1.85%, 156268.64, 21458.44, 11055.21, 162341.45 , 16, 235, 105.94, 50, 137, 109.45, 114, 195, 143.12, 0.00%, 35.16%,0.00%, 31.87%, 1.10%, 2.75%, 17.03%, 2.20%, 9.89%, 0.00%, 32.47%,0.00%, 39.61%, 3.90%, 3.57%, 13.31%, 0.65%, 6.49%, 0.00%, 48.15%,0.00%, 17.28%, 7.41%, 4.32%, 9.26%, 3.09%, 10.49%, 0.00%, 39.29%,0.00%, 17.86%, 28.57%, 3.57%, 7.14%, 0.00%, 3.57%,0.00%, 0.0, 42.1, 35.9, 21.9, 75.8, 5.5, 891.0, 3.326, 22
345, b-SLICE,   23, 39.00,       2416, 0,4.32,32.062, 36.924, 38.233, 33.441,56, 22 20 ,25 27 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 17.57%,  9.46%,  4.95%, 10.81%,  2.70%,  3.60%,  0.45%,  1.80%,  0.00%,  1.80%,  0.00%,  0.00%, 20.72%, 18.02%,  4.95%,  3.15%, 155415.01, 22051.27, 11673.58, 156347.47 , 16, 235, 106.33, 47, 137, 109.37, 115, 197, 143.06, 0.00%, 43.40%,0.00%, 36.79%, 0.00%, 1.89%, 7.55%, 1.89%, 8.49%, 0.00%, 40.37%,0.00%, 35.78%, 1.83%, 1.83%, 9.17%, 1.83%, 9.17%, 0.00%, 44.00%,0.00%, 24.00%, 0.00%, 4.00%, 16.00%, 4.00%, 8.00%, 0.00%, 58.33%,0.00%, 0.00%, 8.33%, 4.17%, 20.83%, 0.00%, 8.33%,0.00%, 0.0, 53.0, 17.2, 5.6, 60.8, 0.0, 996.6, 4.222, 66
346, b-SLICE,   24, 39.00,       2352, 0,3.90,32.040, 37.054, 38.324, 33.452,55, 22 20 ,25 27 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.67%, 10.36%,  4.50%,  8.11%,  3.15%,  1.80%,  2.70%,  1.80%,  0.00%,  1.80%,  0.00%,  1.80%, 21.62%, 17.57%,  5.41%,  2.70%, 156215.87, 21484.32, 11298.20, 157563.15 , 16, 235, 106.15, 51, 137, 109.46, 110, 197, 143.14, 0.00%, 44.44%,0.00%, 34.26%, 0.00%, 1.85%, 9.26%, 1.85%, 8.33%, 0.00%, 42.57%,0.00%, 38.61%, 0.99%, 0.99%, 7.92%, 2.48%, 6.44%, 0.00%, 52.17%,0.00%, 26.09%, 4.35%, 2.17%, 10.87%, 0.00%, 4.35%, 0.00%, 50.00%,0.00%, 5.00%, 25.00%, 5.00%, 10.00%, 0.00%, 5.00%,0.00%, 0.0, 39.3, 22.2, 5.6, 73.8, 0.0, 932.3, 3.704, 61
347, b-SLICE,   26, 39.00,       1872, 0,4.25,31.930, 36.878, 38.256, 33.340,53, 25 22 20 ,27 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.33%,  7.69%,  5.13%,  7.18%,  1.54%,  0.00%,  0.51%,  1.54%,  0.00%,  2.56%,  0.00%,  0.00%, 34.87%, 22.05%,  1.54%,  2.05%, 160322.92, 22137.87, 11485.96, 161637.55 , 16, 235, 105.64, 50, 140, 109.20, 114, 197, 143.07, 0.00%, 62.39%,0.00%, 23.85%, 0.00%, 0.00%, 5.50%, 2.75%, 5.50%, 0.00%, 47.06%,0.00%, 37.25%, 1.96%, 1.96%, 6.86%, 0.98%, 3.92%, 0.00%, 50.00%,0.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 0.00%, 12.50%, 0.00%, 12.50%, 0.00%, 25.00%,0.00%, 0.0, 37.4, 22.3, 5.6, 63.5, 0.0, 888.5, 3.570, 54
348, P-SLICE,   31, 37.00,      18344, 0,3.98,31.825, 36.964, 38.115, 33.253,48, 27 25 22 20 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.10%, 0.30%,  0.20%,  0.91%, 0.00%,  1.93%,  1.11%,  9.73%,  7.80%, 10.74%,  8.21%, 12.46%, 13.78%,  0.00%,  0.30%,  0.91%,  1.62%,  1.42%,  5.98%,  9.63%, 12.87%, 167109.29, 23152.04, 10495.81, 194891.62 , 16, 235, 105.08, 52, 139, 109.07, 116, 197, 142.92, 0.00%, 31.82%,0.00%, 22.73%, 20.45%, 10.23%, 10.23%, 3.41%, 1.14%, 0.00%, 23.40%,0.00%, 24.91%, 22.64%, 4.15%, 7.92%, 4.91%, 12.08%, 0.34%, 35.62%,0.00%, 15.07%, 21.23%, 3.42%, 11.64%, 1.88%, 10.79%, 3.37%, 34.38%,0.00%, 11.78%, 17.79%, 2.28%, 13.58%, 1.32%, 15.50%,0.00%, 0.0, 7.2, 51.3, 5.6, 175.2, 0.0, 886.3, 3.904, 55
349, B-SLICE,   29, 38.00,       4328, 0,4.00,32.004, 36.907, 38.293, 33.403,50, 27 25 20 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.53%,  9.47%, 14.74%,  9.47%,  3.86%,  3.86%,  1.75%,  2.11%,  0.00%,  4.56%,  2.11%,  0.00%, 11.58%, 20.00%,  4.21%,  1.75%, 157943.96, 21974.33, 11383.13, 162729.84 , 16, 235, 105.28, 50, 138, 109.03, 110, 198, 142.96, 0.00%, 36.67%,0.00%, 33.33%, 0.00%, 1.67%, 11.67%, 1.67%, 15.00%, 0.00%, 41.42%,0.00%, 33.14%, 9.47%, 2.37%, 6.51%, 1.48%, 5.62%, 0.00%, 45.00%,0.00%, 17.50%, 10.00%, 5.00%, 10.00%, 5.00%, 7.50%, 0.00%, 31.25%,0.00%, 18.75%, 12.50%, 6.25%, 18.75%, 3.12%, 9.38%,0.00%, 0.0, 29.1, 34.3, 15.3, 78.5, 0.0, 909.1, 2.800, 28
350, b-SLICE,   28, 39.00,       1936, 0,4.20,32.001, 36.962, 38.370, 33.418,51, 27 25 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.90%, 13.33%,  7.18%,  7.18%,  0.51%,  1.03%,  1.54%,  1.03%,  0.00%,  1.03%,  0.00%,  0.00%, 27.69%, 16.92%,  3.08%,  3.59%, 157533.41, 21649.83, 11433.00, 157850.50 , 16, 235, 105.42, 50, 138, 109.07, 114, 199, 143.03, 0.00%, 48.65%,0.00%, 27.93%, 0.00%, 2.25%, 9.46%, 0.90%, 10.81%, 0.00%, 37.63%,0.00%, 47.31%, 0.00%, 0.54%, 8.06%, 0.54%, 5.91%, 0.00%, 66.67%,0.00%, 11.11%, 0.00%, 0.00%, 11.11%, 5.56%, 5.56%, 0.00%, 58.33%,0.00%, 16.67%, 8.33%, 4.17%, 4.17%, 4.17%, 4.17%,0.00%, 0.0, 42.7, 23.0, 9.1, 53.6, 0.0, 925.0, 2.659, 49
351, b-SLICE,   30, 39.00,       1616, 0,4.08,31.897, 36.996, 38.284, 33.333,49, 29 27 25 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.90%, 13.69%,  5.36%,  5.36%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  1.19%,  0.00%,  0.00%, 42.26%, 20.24%,  0.00%,  0.00%, 161438.25, 21733.63, 11490.43, 162189.44 , 16, 235, 105.22, 47, 136, 109.06, 115, 197, 142.95, 0.00%, 62.28%,0.00%, 17.54%, 0.00%, 3.51%, 9.65%, 1.32%, 5.70%, 0.00%, 42.86%,0.00%, 45.24%, 1.19%, 1.79%, 4.17%, 0.60%, 4.17%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 37.7, 24.8, 9.1, 69.6, 0.0, 922.0, 3.519, 39
352, I-SLICE,    0, 34.00,     175832, 0,4.39,33.776, 37.169, 38.248, 34.759,47,  -, -, 0.00%,  0.00%,  0.00%, 0.86%,  0.24%,  1.63%, 3.27%,  0.97%,  8.57%, 7.95%,  3.21%, 34.63%,38.67%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 110499.47, 22641.06, 9459.49, 682336.24 , 16, 235, 104.94, 49, 137, 109.03, 114, 198, 142.88, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.52%, 0.00%,0.00%, 19.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 119.3, 0.0, 421.3, 0.0, 931.0, 4.104, 41
353, P-SLICE,    4, 37.00,       9888, 0,4.56,32.928, 37.295, 38.325, 34.149,43, 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.10%, 0.00%,  0.38%,  0.29%, 10.29%,  4.86%,  8.38%,  9.81%,  5.71%,  5.14%,  0.00%,  1.52%,  4.19%,  2.00%,  0.48%, 13.81%, 26.95%,  6.10%, 129845.79, 20831.33, 9194.19, 142115.10 , 16, 235, 104.57, 48, 137, 109.13, 113, 197, 142.85, 0.00%, 41.67%,0.00%, 25.00%, 8.33%, 4.17%, 12.50%, 4.17%, 4.17%, 0.00%, 46.00%,0.00%, 26.57%, 12.86%, 3.43%, 3.71%, 1.71%, 5.71%, 0.00%, 63.13%,0.00%, 11.20%, 5.79%, 2.70%, 7.34%, 3.28%, 6.56%, 0.50%, 42.50%,0.00%, 15.00%, 15.00%, 3.75%, 13.75%, 1.25%, 8.25%,0.00%, 0.0, 53.0, 48.5, 30.8, 68.2, 14.6, 863.6, 2.459, 10
354, B-SLICE,    2, 38.00,       3880, 0,4.29,33.194, 37.292, 38.354, 34.351,45, 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.44%,  2.00%, 14.44%, 10.22%,  2.22%,  2.89%,  0.44%,  1.11%,  0.00%,  2.44%,  1.33%,  0.22%,  3.11%, 53.56%,  2.67%,  0.89%, 120063.61, 20763.79, 10240.48, 123199.64 , 16, 235, 104.69, 50, 137, 109.11, 109, 197, 142.87, 0.00%, 41.18%,0.00%, 32.35%, 0.00%, 1.47%, 19.12%, 0.00%, 5.88%, 0.00%, 64.20%,0.00%, 22.93%, 1.27%, 0.25%, 5.61%, 1.02%, 4.84%, 0.00%, 43.90%,0.00%, 17.07%, 7.32%, 1.22%, 20.73%, 3.66%, 6.10%, 0.00%, 41.67%,0.00%, 8.33%, 8.33%, 12.50%, 12.50%, 0.00%, 16.67%,0.00%, 0.0, 72.0, 25.3, 10.9, 60.9, 0.0, 913.2, 2.785, 37
